-885.00	-3007.00
-886.00	-2889.00
-890.00	-2858.00
-890.00	-2820.00
-891.00	-2740.00
-895.00	-2671.00
-900.00	-2639.00
-901.00	-2626.00
-903.00	-2547.00
-908.00	-2515.00
-913.00	-2433.00
-918.00	-2401.00
-923.00	-2345.00
-928.00	-2313.00
-935.00	-2301.00
-936.00	-2293.00
-940.00	-2245.00
-945.00	-2213.00
-953.00	-2193.00
-956.00	-2180.00
-958.00	-2161.00
-961.00	-2148.00
-966.00	-2134.00
-973.00	-2080.00
-978.00	-2048.00
-983.00	-2034.00
-991.00	-2014.00
-994.00	-2001.00
-996.00	-1982.00
-999.00	-1969.00
-1006.00	-1957.00
-1010.00	-1930.00
-1011.00	-1901.00
-1015.00	-1898.00
-1016.00	-1869.00
-1045.00	-1860.00
-1049.00	-1857.00
-1050.00	-1828.00
-1067.00	-1803.00
-1069.00	-1777.00
-1072.00	-1771.00
-1074.00	-1745.00
-1094.00	-1739.00
-1099.00	-1707.00
-1108.00	-1704.00
-1128.00	-1696.00
-1129.00	-1692.00
-1132.00	-1686.00
-1133.00	-1666.00
-1133.00	-1664.00
-1134.00	-1660.00
-1154.00	-1654.00
-1159.00	-1622.00
-1168.00	-1619.00
-1176.00	-1604.00
-1193.00	-1579.00
-1201.00	-1566.00
-1210.00	-1563.00
-1227.00	-1556.00
-1227.00	-1538.00
-1232.00	-1524.00
-1236.00	-1519.00
-1256.00	-1513.00
-1261.00	-1481.00
-1270.00	-1478.00
-1287.00	-1471.00
-1292.00	-1439.00
-1321.00	-1430.00
-1326.00	-1398.00
-1366.00	-1391.00
-1371.00	-1359.00
-1420.00	-1357.00
-1422.00	-1345.00
-1430.00	-1335.00
-1441.00	-1321.00
-1453.00	-1303.00
-1475.00	-1296.00
-1495.00	-1288.00
-1515.00	-1268.00
-1519.00	-1264.00
-1540.00	-1249.00
-1557.00	-1240.00
-1564.00	-1225.00
-1597.00	-1212.00
-1608.00	-1207.00
-1622.00	-1193.00
-1646.00	-1169.00
-1690.00	-1151.00
-1743.00	-1144.00
-1745.00	-1128.00
-1780.00	-1125.00
-1789.00	-1110.00
-1825.00	-1088.00
-1879.00	-1084.00
-1913.00	-1074.00
-1929.00	-1059.00
-2017.00	-1045.00
-2108.00	-1042.00
-2142.00	-1032.00
-2158.00	-1017.00
-2246.00	-1003.00
-2312.00	-992.00
-2400.00	-978.00
-2536.00	-977.00
-2583.00	-968.00
-2695.00	-963.00
-2778.00	-958.00
-2876.00	-954.00
-2878.00	-953.00
-2961.00	-948.00
 -882.00	-3058.00
